year,state,state_po,county_name,county_fips,office,candidate,party,candidatevotes,totalvotes,version,mode
2020,NEBRASKA,NE,POLK,31143,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,530,2879,20210622,TOTAL
2020,NEBRASKA,NE,POLK,31143,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2291,2879,20210622,TOTAL
2020,NEBRASKA,NE,RED WILLOW,31145,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,811,5452,20210622,TOTAL
2020,NEBRASKA,NE,RED WILLOW,31145,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,4525,5452,20210622,TOTAL
2020,NEBRASKA,NE,RICHARDSON,31147,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,996,4126,20210622,TOTAL
2020,NEBRASKA,NE,RICHARDSON,31147,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3073,4126,20210622,TOTAL
2020,NEBRASKA,NE,ROCK,31149,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,84,841,20210622,TOTAL
2020,NEBRASKA,NE,ROCK,31149,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,744,841,20210622,TOTAL
2020,NEBRASKA,NE,SALINE,31151,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1986,5770,20210622,TOTAL
2020,NEBRASKA,NE,SALINE,31151,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3631,5770,20210622,TOTAL
2020,NEBRASKA,NE,SARPY,31153,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,41206,95673,20210622,TOTAL
2020,NEBRASKA,NE,SARPY,31153,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,51979,95673,20210622,TOTAL
2020,NEBRASKA,NE,SAUNDERS,31155,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,3331,12735,20210622,TOTAL
2020,NEBRASKA,NE,SAUNDERS,31155,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,9108,12735,20210622,TOTAL
2020,NEBRASKA,NE,SCOTTS BLUFF,31157,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,4196,15469,20210622,TOTAL
2020,NEBRASKA,NE,SCOTTS BLUFF,31157,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,10952,15469,20210622,TOTAL
2020,NEBRASKA,NE,SEWARD,31159,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,2438,9142,20210622,TOTAL
2020,NEBRASKA,NE,SEWARD,31159,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,6490,9142,20210622,TOTAL
2020,NEBRASKA,NE,SHERIDAN,31161,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,340,2672,20210622,TOTAL
2020,NEBRASKA,NE,SHERIDAN,31161,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2292,2672,20210622,TOTAL
2020,NEBRASKA,NE,SHERMAN,31163,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,343,1698,20210622,TOTAL
2020,NEBRASKA,NE,SHERMAN,31163,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1322,1698,20210622,TOTAL
2020,NEBRASKA,NE,SIOUX,31165,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,72,729,20210622,TOTAL
2020,NEBRASKA,NE,SIOUX,31165,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,642,729,20210622,TOTAL
2020,NEBRASKA,NE,STANTON,31167,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,532,3161,20210622,TOTAL
2020,NEBRASKA,NE,STANTON,31167,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2561,3161,20210622,TOTAL
2020,NEBRASKA,NE,THAYER,31169,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,624,2980,20210622,TOTAL
2020,NEBRASKA,NE,THAYER,31169,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2308,2980,20210622,TOTAL
2020,NEBRASKA,NE,THOMAS,31171,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,45,427,20210622,TOTAL
2020,NEBRASKA,NE,THOMAS,31171,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,377,427,20210622,TOTAL
2020,NEBRASKA,NE,THURSTON,31173,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1122,2325,20210622,TOTAL
2020,NEBRASKA,NE,THURSTON,31173,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1180,2325,20210622,TOTAL
2020,NEBRASKA,NE,VALLEY,31175,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,412,2340,20210622,TOTAL
2020,NEBRASKA,NE,VALLEY,31175,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1901,2340,20210622,TOTAL
2020,NEBRASKA,NE,WASHINGTON,31177,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,3554,12413,20210622,TOTAL
2020,NEBRASKA,NE,WASHINGTON,31177,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,8583,12413,20210622,TOTAL
2020,NEBRASKA,NE,WAYNE,31179,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1022,4200,20210622,TOTAL
2020,NEBRASKA,NE,WAYNE,31179,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3055,4200,20210622,TOTAL
2020,NEBRASKA,NE,WEBSTER,31181,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,335,1876,20210622,TOTAL
2020,NEBRASKA,NE,WEBSTER,31181,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1511,1876,20210622,TOTAL
2020,NEBRASKA,NE,WHEELER,31183,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,59,502,20210622,TOTAL
2020,NEBRASKA,NE,WHEELER,31183,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,438,502,20210622,TOTAL
2020,NEBRASKA,NE,YORK,31185,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1630,7143,20210622,TOTAL
2020,NEBRASKA,NE,YORK,31185,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,5337,7143,20210622,TOTAL
2020,OHIO,OH,ADAMS,39001,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,2156,12145,20210622,TOTAL
2020,OHIO,OH,ADAMS,39001,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,9870,12145,20210622,TOTAL
2020,OHIO,OH,ALLEN,39003,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,14149,48006,20210622,TOTAL
2020,OHIO,OH,ALLEN,39003,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,33116,48006,20210622,TOTAL
2020,OHIO,OH,ASHLAND,39005,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,6541,26405,20210622,TOTAL
2020,OHIO,OH,ASHLAND,39005,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,19407,26405,20210622,TOTAL
2020,OHIO,OH,ASHTABULA,39007,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,16497,44147,20210622,TOTAL
2020,OHIO,OH,ASHTABULA,39007,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,26890,44147,20210622,TOTAL
2020,OHIO,OH,ATHENS,39009,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,14772,26059,20210622,TOTAL
2020,OHIO,OH,ATHENS,39009,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,10862,26059,20210622,TOTAL
2020,OHIO,OH,AUGLAIZE,39011,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,4651,25777,20210622,TOTAL
2020,OHIO,OH,AUGLAIZE,39011,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,20798,25777,20210622,TOTAL
2020,OHIO,OH,BELMONT,39013,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,9138,33088,20210622,TOTAL
2020,OHIO,OH,BELMONT,39013,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,23560,33088,20210622,TOTAL
2020,OHIO,OH,BROWN,39015,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,4380,21096,20210622,TOTAL
2020,OHIO,OH,BROWN,39015,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,16480,21096,20210622,TOTAL
2020,OHIO,OH,BUTLER,39017,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,69613,186737,20210622,TOTAL
2020,OHIO,OH,BUTLER,39017,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,114392,186737,20210622,TOTAL
2020,OHIO,OH,CARROLL,39019,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,3251,14212,20210622,TOTAL
2020,OHIO,OH,CARROLL,39019,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,10745,14212,20210622,TOTAL
2020,OHIO,OH,CHAMPAIGN,39021,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,5062,19972,20210622,TOTAL
2020,OHIO,OH,CHAMPAIGN,39021,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,14589,19972,20210622,TOTAL
2020,OHIO,OH,CLARK,39023,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,24076,64212,20210622,TOTAL
2020,OHIO,OH,CLARK,39023,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,39032,64212,20210622,TOTAL
2020,OHIO,OH,CLERMONT,39025,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,34092,110480,20210622,TOTAL
2020,OHIO,OH,CLERMONT,39025,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,74570,110480,20210622,TOTAL
2020,OHIO,OH,CLINTON,39027,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,4697,20527,20210622,TOTAL
2020,OHIO,OH,CLINTON,39027,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,15488,20527,20210622,TOTAL
2020,OHIO,OH,COLUMBIANA,39029,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,13359,49860,20210622,TOTAL
2020,OHIO,OH,COLUMBIANA,39029,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,35726,49860,20210622,TOTAL
2020,OHIO,OH,COSHOCTON,39031,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,4125,16739,20210622,TOTAL
2020,OHIO,OH,COSHOCTON,39031,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,12325,16739,20210622,TOTAL
2020,OHIO,OH,CRAWFORD,39033,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,4916,20686,20210622,TOTAL
2020,OHIO,OH,CRAWFORD,39033,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,15436,20686,20210622,TOTAL
2020,OHIO,OH,CUYAHOGA,39035,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,416176,625670,20210622,TOTAL
2020,OHIO,OH,CUYAHOGA,39035,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,202699,625670,20210622,TOTAL
2020,OHIO,OH,DARKE,39037,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,4731,27134,20210622,TOTAL
2020,OHIO,OH,DARKE,39037,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,22004,27134,20210622,TOTAL
2020,OHIO,OH,DEFIANCE,39039,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,5981,19381,20210622,TOTAL
2020,OHIO,OH,DEFIANCE,39039,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,13038,19381,20210622,TOTAL
2020,OHIO,OH,DELAWARE,39041,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,57735,126070,20210622,TOTAL
2020,OHIO,OH,DELAWARE,39041,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,66356,126070,20210622,TOTAL
2020,OHIO,OH,ERIE,39043,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,17493,40335,20210622,TOTAL
2020,OHIO,OH,ERIE,39043,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,22160,40335,20210622,TOTAL
2020,OHIO,OH,FAIRFIELD,39045,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,31224,83311,20210622,TOTAL
2020,OHIO,OH,FAIRFIELD,39045,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,50797,83311,20210622,TOTAL
2020,OHIO,OH,FAYETTE,39047,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,2975,12612,20210622,TOTAL
2020,OHIO,OH,FAYETTE,39047,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,9473,12612,20210622,TOTAL
2020,OHIO,OH,FRANKLIN,39049,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,409144,630577,20210622,TOTAL
2020,OHIO,OH,FRANKLIN,39049,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,211237,630577,20210622,TOTAL
2020,OHIO,OH,FULTON,39051,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,6664,22770,20210622,TOTAL
2020,OHIO,OH,FULTON,39051,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,15731,22770,20210622,TOTAL
2020,OHIO,OH,GALLIA,39053,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,2990,13799,20210622,TOTAL
2020,OHIO,OH,GALLIA,39053,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,10645,13799,20210622,TOTAL
2020,OHIO,OH,GEAUGA,39055,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,21201,56021,20210622,TOTAL
2020,OHIO,OH,GEAUGA,39055,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,34143,56021,20210622,TOTAL
2020,OHIO,OH,GREENE,39057,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,34798,88643,20210622,TOTAL
2020,OHIO,OH,GREENE,39057,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,52072,88643,20210622,TOTAL
2020,OHIO,OH,GUERNSEY,39059,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,4577,18230,20210622,TOTAL
2020,OHIO,OH,GUERNSEY,39059,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,13407,18230,20210622,TOTAL
2020,OHIO,OH,HAMILTON,39061,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,246266,430929,20210622,TOTAL
2020,OHIO,OH,HAMILTON,39061,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,177886,430929,20210622,TOTAL
2020,OHIO,OH,HANCOCK,39063,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,11757,38771,20210622,TOTAL
2020,OHIO,OH,HANCOCK,39063,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,26310,38771,20210622,TOTAL
2020,OHIO,OH,HARDIN,39065,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,3062,13247,20210622,TOTAL
2020,OHIO,OH,HARDIN,39065,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,9949,13247,20210622,TOTAL
2020,OHIO,OH,HARRISON,39067,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1768,7655,20210622,TOTAL
2020,OHIO,OH,HARRISON,39067,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,5792,7655,20210622,TOTAL
2020,OHIO,OH,HENRY,39069,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,4062,14764,20210622,TOTAL
2020,OHIO,OH,HENRY,39069,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,10479,14764,20210622,TOTAL
2020,OHIO,OH,HIGHLAND,39071,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,3799,19676,20210622,TOTAL
2020,OHIO,OH,HIGHLAND,39071,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,15678,19676,20210622,TOTAL
2020,OHIO,OH,HOCKING,39073,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,3880,13824,20210622,TOTAL
2020,OHIO,OH,HOCKING,39073,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,9737,13824,20210622,TOTAL
2020,OHIO,OH,HOLMES,39075,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1994,12947,20210622,TOTAL
2020,OHIO,OH,HOLMES,39075,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,10796,12947,20210622,TOTAL
2020,OHIO,OH,HURON,39077,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,7759,27190,20210622,TOTAL
2020,OHIO,OH,HURON,39077,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,18956,27190,20210622,TOTAL
2020,OHIO,OH,JACKSON,39079,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,3311,14794,20210622,TOTAL
2020,OHIO,OH,JACKSON,39079,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,11309,14794,20210622,TOTAL
2020,OHIO,OH,JEFFERSON,39081,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,10018,33362,20210622,TOTAL
2020,OHIO,OH,JEFFERSON,39081,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,22828,33362,20210622,TOTAL
2020,OHIO,OH,KNOX,39083,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,8589,31398,20210622,TOTAL
2020,OHIO,OH,KNOX,39083,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,22340,31398,20210622,TOTAL
2020,OHIO,OH,LAKE,39085,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,55514,130509,20210622,TOTAL
2020,OHIO,OH,LAKE,39085,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,73278,130509,20210622,TOTAL
2020,OHIO,OH,LAWRENCE,39087,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,7489,28127,20210622,TOTAL
2020,OHIO,OH,LAWRENCE,39087,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,20306,28127,20210622,TOTAL
2020,OHIO,OH,LICKING,39089,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,33055,94210,20210622,TOTAL
2020,OHIO,OH,LICKING,39089,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,59514,94210,20210622,TOTAL
2020,OHIO,OH,LOGAN,39091,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,5055,23368,20210622,TOTAL
2020,OHIO,OH,LOGAN,39091,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,17964,23368,20210622,TOTAL
2020,OHIO,OH,LORAIN,39093,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,75667,157437,20210622,TOTAL
2020,OHIO,OH,LORAIN,39093,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,79520,157437,20210622,TOTAL
2020,OHIO,OH,LUCAS,39095,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,115411,200623,20210622,TOTAL
2020,OHIO,OH,LUCAS,39095,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,81763,200623,20210622,TOTAL
2020,OHIO,OH,MADISON,39097,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,5698,19855,20210622,TOTAL
2020,OHIO,OH,MADISON,39097,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,13835,19855,20210622,TOTAL
2020,OHIO,OH,MAHONING,39099,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,57641,118966,20210622,TOTAL
2020,OHIO,OH,MAHONING,39099,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,59903,118966,20210622,TOTAL
2020,OHIO,OH,MARION,39101,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,8269,27818,20210622,TOTAL
2020,OHIO,OH,MARION,39101,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,19023,27818,20210622,TOTAL
2020,OHIO,OH,MEDINA,39103,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,39800,105825,20210622,TOTAL
2020,OHIO,OH,MEDINA,39103,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,64598,105825,20210622,TOTAL
2020,OHIO,OH,MEIGS,39105,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,2492,10951,20210622,TOTAL
2020,OHIO,OH,MEIGS,39105,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,8316,10951,20210622,TOTAL
2020,OHIO,OH,MERCER,39107,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,4030,23761,20210622,TOTAL
2020,OHIO,OH,MERCER,39107,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,19452,23761,20210622,TOTAL
2020,OHIO,OH,MIAMI,39109,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,15663,57972,20210622,TOTAL
2020,OHIO,OH,MIAMI,39109,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,41371,57972,20210622,TOTAL
2020,OHIO,OH,MONROE,39111,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1605,7148,20210622,TOTAL
2020,OHIO,OH,MONROE,39111,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,5463,7148,20210622,TOTAL
2020,OHIO,OH,MONTGOMERY,39113,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,135064,268505,20210622,TOTAL
2020,OHIO,OH,MONTGOMERY,39113,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,129034,268505,20210622,TOTAL
2020,OHIO,OH,MORGAN,39115,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1725,6847,20210622,TOTAL
2020,OHIO,OH,MORGAN,39115,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,5041,6847,20210622,TOTAL
2020,OHIO,OH,MORROW,39117,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,4048,18457,20210622,TOTAL
2020,OHIO,OH,MORROW,39117,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,14077,18457,20210622,TOTAL
2020,OHIO,OH,MUSKINGUM,39119,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,11971,40465,20210622,TOTAL
2020,OHIO,OH,MUSKINGUM,39119,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,27867,40465,20210622,TOTAL
2020,OHIO,OH,NOBLE,39121,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1170,6343,20210622,TOTAL
2020,OHIO,OH,NOBLE,39121,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,5135,6343,20210622,TOTAL
2020,OHIO,OH,OTTAWA,39123,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,9008,24007,20210622,TOTAL
2020,OHIO,OH,OTTAWA,39123,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,14628,24007,20210622,TOTAL
2020,OHIO,OH,PAULDING,39125,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,2213,9467,20210622,TOTAL
2020,OHIO,OH,PAULDING,39125,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,7086,9467,20210622,TOTAL
2020,OHIO,OH,PERRY,39127,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,4098,16675,20210622,TOTAL
2020,OHIO,OH,PERRY,39127,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,12357,16675,20210622,TOTAL
2020,OHIO,OH,PICKAWAY,39129,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,7304,28271,20210622,TOTAL
2020,OHIO,OH,PICKAWAY,39129,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,20593,28271,20210622,TOTAL
2020,OHIO,OH,PIKE,39131,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,3110,12412,20210622,TOTAL
2020,OHIO,OH,PIKE,39131,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,9157,12412,20210622,TOTAL
2020,OHIO,OH,PORTAGE,39133,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,35661,82872,20210622,TOTAL
2020,OHIO,OH,PORTAGE,39133,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,45990,82872,20210622,TOTAL
2020,OHIO,OH,PREBLE,39135,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,4493,21809,20210622,TOTAL
2020,OHIO,OH,PREBLE,39135,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,17022,21809,20210622,TOTAL
2020,OHIO,OH,PUTNAM,39137,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,3195,19921,20210622,TOTAL
2020,OHIO,OH,PUTNAM,39137,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,16412,19921,20210622,TOTAL
2020,OHIO,OH,RICHLAND,39139,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,17640,59975,20210622,TOTAL
2020,OHIO,OH,RICHLAND,39139,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,41472,59975,20210622,TOTAL
2020,OHIO,OH,ROSS,39141,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,10557,33299,20210622,TOTAL
2020,OHIO,OH,ROSS,39141,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,22278,33299,20210622,TOTAL
2020,OHIO,OH,SANDUSKY,39143,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,10596,30074,20210622,TOTAL
2020,OHIO,OH,SANDUSKY,39143,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,18896,30074,20210622,TOTAL
2020,OHIO,OH,SCIOTO,39145,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,9080,32047,20210622,TOTAL
2020,OHIO,OH,SCIOTO,39145,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,22609,32047,20210622,TOTAL
2020,OHIO,OH,SENECA,39147,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,8266,25810,20210622,TOTAL
2020,OHIO,OH,SENECA,39147,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,17086,25810,20210622,TOTAL
2020,OHIO,OH,SHELBY,39149,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,4465,25258,20210622,TOTAL
2020,OHIO,OH,SHELBY,39149,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,20422,25258,20210622,TOTAL
2020,OHIO,OH,STARK,39151,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,75904,189879,20210622,TOTAL
2020,OHIO,OH,STARK,39151,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,111097,189879,20210622,TOTAL
2020,OHIO,OH,SUMMIT,39153,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,151668,280473,20210622,TOTAL
2020,OHIO,OH,SUMMIT,39153,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,124833,280473,20210622,TOTAL
2020,OHIO,OH,TRUMBULL,39155,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,44519,101001,20210622,TOTAL
2020,OHIO,OH,TRUMBULL,39155,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,55194,101001,20210622,TOTAL
2020,OHIO,OH,TUSCARAWAS,39157,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,12889,44015,20210622,TOTAL
2020,OHIO,OH,TUSCARAWAS,39157,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,30458,44015,20210622,TOTAL
2020,OHIO,OH,UNION,39159,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,11141,33445,20210622,TOTAL
2020,OHIO,OH,UNION,39159,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,21669,33445,20210622,TOTAL
2020,OHIO,OH,VAN WERT,39161,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,3067,14965,20210622,TOTAL
