STNAME,CTYNAME,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,AA_MALE,AA_FEMALE,H_MALE,H_FEMALE
North Carolina,Davie ,836,923,77,72,17,10,183,205
North Carolina,Davie ,1067,999,90,68,22,22,172,160
North Carolina,Davie ,1263,1079,77,88,15,15,204,175
North Carolina,Davie ,1199,1119,78,82,10,16,156,136
North Carolina,Davie ,1020,937,70,68,10,16,121,121
North Carolina,Davie ,981,935,100,98,3,6,88,85
North Carolina,Davie ,895,954,76,92,7,18,87,76
North Carolina,Davie ,994,1070,85,76,9,11,113,106
North Carolina,Davie ,1098,1130,45,52,9,16,122,113
North Carolina,Davie ,1316,1424,87,90,10,16,91,94
North Carolina,Davie ,1371,1409,102,110,15,12,101,72
North Carolina,Davie ,1478,1572,114,127,3,8,61,61
North Carolina,Davie ,1428,1444,86,98,7,11,53,28
North Carolina,Davie ,1261,1370,82,110,5,14,28,24
North Carolina,Davie ,1092,1122,48,72,7,10,13,15
North Carolina,Davie ,719,853,30,67,3,5,5,10
North Carolina,Davie ,474,603,31,46,1,2,4,7
North Carolina,Davie ,396,723,24,46,1,4,8,9
North Carolina,Duplin ,20616,20737,6857,8105,224,216,7248,6269
North Carolina,Duplin ,1263,1189,438,451,29,25,762,707
North Carolina,Duplin ,1304,1257,520,491,51,11,778,701
North Carolina,Duplin ,1494,1422,470,451,14,24,850,729
North Carolina,Duplin ,1478,1245,429,406,21,27,790,664
North Carolina,Duplin ,1264,1093,382,435,10,4,619,519
North Carolina,Duplin ,1216,1197,449,450,11,9,433,411
North Carolina,Duplin ,1103,1168,389,426,13,9,410,389
North Carolina,Duplin ,1184,1157,349,420,10,11,493,437
North Carolina,Duplin ,1267,1205,346,420,11,19,576,467
North Carolina,Duplin ,1326,1364,374,489,15,18,484,426
North Carolina,Duplin ,1295,1240,390,486,12,16,389,286
North Carolina,Duplin ,1420,1457,509,628,13,8,289,212
North Carolina,Duplin ,1306,1394,488,652,3,13,146,146
North Carolina,Duplin ,1193,1263,451,581,4,5,93,71
North Carolina,Duplin ,1030,1116,381,479,3,5,62,53
North Carolina,Duplin ,681,801,232,311,1,5,22,16
North Carolina,Duplin ,418,541,145,219,2,3,22,16
North Carolina,Duplin ,374,628,115,310,1,4,30,19
North Carolina,Durham ,84866,88887,54225,64344,8588,8997,22957,20971
North Carolina,Durham ,5583,5319,3544,3370,517,410,2518,2539
North Carolina,Durham ,4655,4441,3526,3469,361,333,2425,2424
North Carolina,Durham ,4345,4075,3713,3571,259,256,2448,2230
North Carolina,Durham ,4438,4414,4189,4908,772,729,1879,2000
North Carolina,Durham ,4851,4962,4227,4714,1026,968,1723,1591
North Carolina,Durham ,7912,8327,4908,5403,1147,1142,1805,1516
North Carolina,Durham ,8462,8652,4197,4839,1145,1077,1546,1444
North Carolina,Durham ,7085,7025,3665,4279,700,739,1863,1709
North Carolina,Durham ,5864,5494,3452,4189,502,586,1935,1613
North Carolina,Durham ,5393,5150,3438,4406,533,610,1690,1274
North Carolina,Durham ,4745,4694,3382,4135,364,475,1184,901
North Carolina,Durham ,4861,5304,3387,4329,343,420,826,665
North Carolina,Durham ,4828,5561,2934,3926,288,402,516,438
North Carolina,Durham ,4125,5148,2279,3301,225,330,246,275
North Carolina,Durham ,3293,3947,1621,2221,166,229,169,155
North Carolina,Durham ,2000,2498,887,1414,113,156,99,81
North Carolina,Durham ,1241,1584,488,897,78,75,61,45
North Carolina,Durham ,1185,2292,388,973,49,60,24,71
North Carolina,Edgecombe ,9800,10648,13306,16445,75,90,1345,1208
North Carolina,Edgecombe ,519,474,917,890,7,8,148,126
North Carolina,Edgecombe ,537,498,989,966,11,8,154,177
North Carolina,Edgecombe ,628,579,1089,979,2,7,167,137
North Carolina,Edgecombe ,609,595,921,956,6,6,150,158
North Carolina,Edgecombe ,522,494,883,933,3,5,116,87
North Carolina,Edgecombe ,527,580,992,1209,4,5,61,67
North Carolina,Edgecombe ,466,525,754,1036,3,4,58,59
North Carolina,Edgecombe ,541,541,668,953,3,6,99,80
North Carolina,Edgecombe ,585,582,656,833,2,4,77,84
North Carolina,Edgecombe ,618,688,640,916,12,9,111,63
North Carolina,Edgecombe ,636,674,737,952,8,5,68,44
North Carolina,Edgecombe ,720,814,948,1217,5,3,52,40
North Carolina,Edgecombe ,723,821,996,1279,5,8,34,27
North Carolina,Edgecombe ,696,782,863,1156,0,9,17,16
North Carolina,Edgecombe ,595,717,582,845,3,2,16,12
North Carolina,Edgecombe ,398,500,333,557,1,0,11,9
North Carolina,Edgecombe ,286,385,179,370,0,1,2,9
North Carolina,Edgecombe ,194,399,159,398,0,0,4,13
North Carolina,Forsyth ,122366,132376,47830,57219,4460,5326,25445,25383
North Carolina,Forsyth ,6949,6513,3339,3476,322,247,2722,2610
North Carolina,Forsyth ,7336,7073,3706,3707,312,311,3040,2941
North Carolina,Forsyth ,7819,7589,3860,3686,369,382,3163,3188
North Carolina,Forsyth ,8194,8320,3899,4412,339,438,2740,2700
North Carolina,Forsyth ,7509,7724,3796,4257,264,439,2002,1987
North Carolina,Forsyth ,8057,8416,3810,4336,328,373,1587,1763
North Carolina,Forsyth ,7927,8223,3157,3971,369,495,1548,1567
North Carolina,Forsyth ,7509,7788,2714,3448,378,477,1710,1819
North Carolina,Forsyth ,7275,7563,2624,3372,388,468,1877,1744
North Carolina,Forsyth ,7880,8327,2977,3864,365,367,1581,1595
North Carolina,Forsyth ,8333,8528,3030,3703,269,313,1336,1005
North Carolina,Forsyth ,8823,9559,3070,3806,219,278,835,876
North Carolina,Forsyth ,8052,9211,2603,3417,173,234,537,572
North Carolina,Forsyth ,6818,8180,2070,2796,149,208,342,437
North Carolina,Forsyth ,5605,6824,1460,2076,92,146,196,249
North Carolina,Forsyth ,3643,4865,879,1228,66,85,123,147
North Carolina,Forsyth ,2455,3453,524,827,37,29,69,85
North Carolina,Forsyth ,2182,4220,312,837,21,36,37,98
North Carolina,Franklin ,24550,24311,8616,9451,203,282,3464,2789
North Carolina,Franklin ,1327,1257,501,486,19,22,320,298
North Carolina,Franklin ,1369,1338,520,509,23,18,313,319
North Carolina,Franklin ,1559,1516,577,563,16,16,382,354
North Carolina,Franklin ,1607,1369,630,590,8,20,322,336
North Carolina,Franklin ,1387,1184,721,496,14,12,312,228
North Carolina,Franklin ,1515,1404,639,600,14,20,243,190
North Carolina,Franklin ,1404,1412,503,535,15,12,182,175
North Carolina,Franklin ,1520,1414,525,550,21,27,269,141
North Carolina,Franklin ,1522,1437,501,561,17,13,250,176
North Carolina,Franklin ,1778,1783,563,665,15,25,284,180
North Carolina,Franklin ,1833,1768,531,635,12,26,209,137
North Carolina,Franklin ,1977,1919,596,752,6,20,133,81
North Carolina,Franklin ,1812,1788,564,683,9,15,128,52
North Carolina,Franklin ,1426,1529,435,626,7,13,57,36
North Carolina,Franklin ,1143,1215,340,462,2,8,27,32
North Carolina,Franklin ,722,825,204,320,2,6,18,26
North Carolina,Franklin ,401,596,150,188,2,1,7,14
North Carolina,Franklin ,248,557,116,230,1,8,8,14
North Carolina,Gaston ,84800,89497,18730,21493,1676,1978,8614,8400
North Carolina,Gaston ,4855,4550,1520,1350,125,83,901,827
North Carolina,Gaston ,4960,4825,1484,1451,107,111,941,916
North Carolina,Gaston ,5206,4968,1634,1621,97,145,962,921
North Carolina,Gaston ,5294,4814,1425,1388,119,145,732,791
North Carolina,Gaston ,4732,4602,1386,1341,126,102,638,564
North Carolina,Gaston ,5714,5695,1653,1729,118,160,557,591
North Carolina,Gaston ,5519,5641,1322,1697,145,206,570,580
North Carolina,Gaston ,5214,5413,1149,1458,138,184,670,653
North Carolina,Gaston ,5158,5512,1131,1379,114,140,608,648
North Carolina,Gaston ,6180,6575,1268,1564,131,161,603,523
North Carolina,Gaston ,6351,6290,1165,1416,118,126,488,411
North Carolina,Gaston ,6378,6449,1056,1363,89,106,352,363
North Carolina,Gaston ,5583,6164,864,1143,86,126,253,218
North Carolina,Gaston ,4798,5349,724,933,78,73,161,127
North Carolina,Gaston ,3837,4668,454,695,41,34,92,106
North Carolina,Gaston ,2427,3272,230,435,27,41,49,66
North Carolina,Gaston ,1422,2325,168,268,9,15,18,43
North Carolina,Gaston ,1172,2385,97,262,8,20,19,52
North Carolina,Gates ,3754,3796,1751,1861,21,15,149,127
North Carolina,Gates ,180,175,80,65,0,0,18,12
North Carolina,Gates ,215,197,81,74,0,3,14,16
North Carolina,Gates ,264,236,124,96,2,2,17,16
North Carolina,Gates ,203,204,104,99,1,3,5,6
North Carolina,Gates ,192,145,104,88,1,0,7,12
North Carolina,Gates ,204,220,118,95,1,0,8,6
North Carolina,Gates ,207,221,78,92,1,0,11,7
North Carolina,Gates ,208,240,72,85,5,0,10,9
North Carolina,Gates ,188,170,72,81,2,1,15,13
North Carolina,Gates ,234,269,83,116,3,2,8,9
North Carolina,Gates ,306,276,127,141,2,0,11,3
North Carolina,Gates ,327,340,182,183,0,1,10,6
North Carolina,Gates ,314,301,146,162,0,0,4,1
North Carolina,Gates ,216,245,126,142,1,2,2,4
North Carolina,Gates ,208,202,83,140,0,1,3,0
North Carolina,Gates ,153,160,79,74,0,0,1,3
North Carolina,Gates ,73,90,53,56,2,0,2,2
North Carolina,Gates ,62,105,39,72,0,0,3,2
North Carolina,Graham ,3741,3741,27,17,24,22,184,132
North Carolina,Graham ,170,147,1,4,2,0,10,13
North Carolina,Graham ,181,164,2,1,3,3,13,19
North Carolina,Graham ,239,176,3,2,4,1,18,10
North Carolina,Graham ,208,213,5,0,3,1,24,15
North Carolina,Graham ,182,152,4,3,1,0,21,9
North Carolina,Graham ,177,193,3,2,1,0,16,10
North Carolina,Graham ,199,201,0,0,0,2,23,4
North Carolina,Graham ,218,189,0,0,1,2,12,7
North Carolina,Graham ,187,213,4,1,2,2,12,10
North Carolina,Graham ,239,212,0,2,1,1,10,11
North Carolina,Graham ,250,251,0,0,0,0,10,8
North Carolina,Graham ,264,287,3,2,2,2,4,4
North Carolina,Graham ,306,291,0,0,1,1,4,4
North Carolina,Graham ,267,286,2,0,0,3,3,2
North Carolina,Graham ,236,269,0,0,0,0,2,5
North Carolina,Graham ,212,189,0,0,3,3,1,0
North Carolina,Graham ,103,148,0,0,0,0,0,0
North Carolina,Graham ,103,160,0,0,0,1,1,1
North Carolina,Granville ,19711,19281,9879,9432,193,232,2715,2432
North Carolina,Granville ,932,968,514,471,19,19,248,266
North Carolina,Granville ,1079,1025,471,465,22,14,259,299
North Carolina,Granville ,1150,1109,608,548,8,16,278,307
North Carolina,Granville ,1240,1067,789,503,10,11,308,256
North Carolina,Granville ,1058,899,879,495,10,12,213,179
North Carolina,Granville ,1173,1145,681,588,13,15,170,178
North Carolina,Granville ,1114,1120,693,536,16,19,172,143
North Carolina,Granville ,1221,1083,608,545,11,23,217,153
North Carolina,Granville ,1171,1158,630,587,16,16,211,174
North Carolina,Granville ,1467,1397,638,662,11,19,204,170
North Carolina,Granville ,1608,1453,718,740,15,15,136,92
North Carolina,Granville ,1638,1558,710,680,16,19,94,61
North Carolina,Granville ,1486,1452,575,664,9,12,91,64
North Carolina,Granville ,1179,1222,506,594,7,12,54,27
North Carolina,Granville ,961,1036,349,488,6,6,24,28
North Carolina,Granville ,624,682,263,314,2,1,18,15
North Carolina,Granville ,347,458,128,250,1,2,6,8
North Carolina,Granville ,263,449,119,302,1,1,12,12
North Carolina,Greene ,6680,5698,4376,3375,50,72,1916,1392
North Carolina,Greene ,316,280,193,164,6,10,145,177
North Carolina,Greene ,363,311,191,185,2,17,163,182
North Carolina,Greene ,392,368,211,217,6,4,202,166
North Carolina,Greene ,343,301,223,189,4,5,156,137
North Carolina,Greene ,387,308,366,201,3,2,184,138
North Carolina,Greene ,549,322,423,202,2,4,181,95
North Carolina,Greene ,500,305,373,170,9,4,191,73
North Carolina,Greene ,497,328,401,173,3,5,159,90
North Carolina,Greene ,498,346,335,194,3,2,167,87
North Carolina,Greene ,453,327,321,211,2,2,128,84
North Carolina,Greene ,439,332,277,195,5,4,98,62
North Carolina,Greene ,478,418,291,277,3,2,48,27
North Carolina,Greene ,429,465,256,302,0,2,33,30
North Carolina,Greene ,379,382,228,256,2,2,28,15
North Carolina,Greene ,316,300,145,173,0,3,13,16
North Carolina,Greene ,162,225,92,107,0,0,5,4
North Carolina,Greene ,94,196,29,74,0,1,8,5
North Carolina,Greene ,85,184,21,85,0,3,7,4
North Carolina,Guilford ,144895,155730,86831,103307,13928,14390,22710,22481
North Carolina,Guilford ,7395,7163,6430,6110,1051,895,2402,2493
North Carolina,Guilford ,7810,7457,6543,6231,1174,1104,2600,2411
North Carolina,Guilford ,8618,8343,6673,6522,1077,1050,2616,2497
North Carolina,Guilford ,9915,10472,7777,8780,974,971,2236,2321
North Carolina,Guilford ,9065,9485,7493,8681,930,1013,1844,1777
North Carolina,Guilford ,9210,9287,7718,8672,1234,1275,1643,1624
North Carolina,Guilford ,8664,9188,5982,7955,1222,1249,1345,1568
North Carolina,Guilford ,8688,9023,5441,6755,1105,1291,1676,1495
North Carolina,Guilford ,8585,8790,4930,6569,994,1092,1641,1565
North Carolina,Guilford ,10045,10112,5220,6873,1040,1060,1473,1458
North Carolina,Guilford ,10006,10404,5388,6453,810,856,1177,1063
North Carolina,Guilford ,10797,11246,5032,6126,662,720,771,736
North Carolina,Guilford ,9984,10916,4191,5299,587,537,511,494
North Carolina,Guilford ,8479,9863,3185,4435,401,411,305,367
North Carolina,Guilford ,7056,8482,2304,3186,262,418,199,270
North Carolina,Guilford ,4722,6084,1304,2102,224,246,140,184
North Carolina,Guilford ,3030,4231,736,1313,125,125,81,82
North Carolina,Guilford ,2826,5184,484,1245,56,77,50,76
North Carolina,Halifax ,9756,10201,12753,14131,203,224,831,727
North Carolina,Halifax ,512,502,794,722,18,9,103,91
North Carolina,Halifax ,455,480,810,764,10,21,114,110
North Carolina,Halifax ,594,514,892,864,25,21,120,89
North Carolina,Halifax ,541,552,822,823,14,13,56,70
North Carolina,Halifax ,468,433,777,736,16,13,50,43
North Carolina,Halifax ,553,511,1005,925,7,10,50,41
North Carolina,Halifax ,499,470,838,812,10,17,57,39
North Carolina,Halifax ,488,499,790,799,9,9,60,52
North Carolina,Halifax ,507,472,684,698,18,12,59,37
North Carolina,Halifax ,594,626,685,771,10,16,53,36
North Carolina,Halifax ,710,682,800,942,13,19,36,40
North Carolina,Halifax ,832,817,920,1114,13,18,24,14
North Carolina,Halifax ,713,793,888,1102,11,18,14,17
North Carolina,Halifax ,733,814,802,980,8,13,8,22
North Carolina,Halifax ,595,711,548,760,9,7,10,9
North Carolina,Halifax ,448,524,324,518,7,5,8,9
North Carolina,Halifax ,276,394,222,391,1,3,4,5
North Carolina,Halifax ,238,407,152,410,4,0,5,3
North Carolina,Harnett ,48200,48760,14629,15206,714,1030,9337,8841
North Carolina,Harnett ,3509,3256,1020,960,78,71,961,1007
North Carolina,Harnett ,3463,3336,1113,1053,63,70,1023,978
North Carolina,Harnett ,3312,3262,1092,1108,40,50,1052,1046
North Carolina,Harnett ,3012,2960,1074,1134,40,39,804,861
North Carolina,Harnett ,2752,2755,909,990,40,53,629,702
North Carolina,Harnett ,3799,3734,1202,1071,74,74,746,713
North Carolina,Harnett ,4044,3893,1122,1097,92,98,842,747
North Carolina,Harnett ,3796,3499,1112,1048,74,130,879,705
North Carolina,Harnett ,3027,2881,992,1027,75,76,703,565
North Carolina,Harnett ,3077,2957,991,1053,37,54,546,434
North Carolina,Harnett ,2945,2919,1001,969,35,54,380,376
North Carolina,Harnett ,2879,2889,881,946,23,55,288,212
North Carolina,Harnett ,2612,2702,752,858,13,61,188,152
North Carolina,Harnett ,2081,2454,586,682,9,55,130,191
North Carolina,Harnett ,1638,2052,377,518,9,28,87,59
North Carolina,Harnett ,1152,1465,219,287,4,20,31,51
North Carolina,Harnett ,717,924,94,219,6,12,17,26
North Carolina,Harnett ,385,822,92,186,2,30,31,16
North Carolina,Haywood ,28804,30949,473,389,156,219,1382,1290
North Carolina,Haywood ,1503,1302,33,32,10,13,124,137
North Carolina,Haywood ,1451,1371,38,32,10,15,157,136
North Carolina,Haywood ,1565,1442,24,22,15,11,148,155
North Carolina,Haywood ,1536,1395,34,11,8,7,118,110
North Carolina,Haywood ,1349,1361,20,19,7,7,71,100
North Carolina,Haywood ,1781,1666,40,24,13,15,105,84
North Carolina,Haywood ,1687,1729,28,23,14,12,113,88
North Carolina,Haywood ,1501,1643,36,23,18,40,111,100
North Carolina,Haywood ,1597,1692,26,25,16,28,114,80
North Carolina,Haywood ,1819,1896,28,16,12,13,60,61
North Carolina,Haywood ,1894,2072,25,19,8,13,81,54
North Carolina,Haywood ,2159,2417,26,26,4,11,52,44
North Carolina,Haywood ,2147,2558,25,25,4,15,38,39
North Carolina,Haywood ,2143,2375,34,37,8,12,33,25
North Carolina,Haywood ,1908,2257,28,24,3,0,35,24
North Carolina,Haywood ,1338,1584,9,10,0,1,5,18
North Carolina,Haywood ,812,1095,13,8,4,2,7,15
North Carolina,Haywood ,614,1094,6,13,2,4,10,20
North Carolina,Henderson ,52118,56533,1999,2013,643,857,6381,5756
North Carolina,Henderson ,2542,2393,125,128,49,46,632,575
North Carolina,Henderson ,2703,2557,137,138,43,49,684,586
North Carolina,Henderson ,2924,2799,118,135,39,68,728,705
North Carolina,Henderson ,2804,2560,132,120,33,25,610,550
North Carolina,Henderson ,2348,2397,124,107,60,49,446,427
North Carolina,Henderson ,2756,2790,139,146,43,45,371,380
North Carolina,Henderson ,2676,2897,149,120,41,50,393,359
North Carolina,Henderson ,2904,2956,148,121,48,78,528,419
North Carolina,Henderson ,2946,3125,117,116,49,72,432,474
North Carolina,Henderson ,3223,3317,145,121,54,75,418,351
North Carolina,Henderson ,3507,3535,144,137,29,53,366,252
North Carolina,Henderson ,3605,4155,144,156,41,54,244,204
North Carolina,Henderson ,3858,4482,138,153,33,74,205,174
North Carolina,Henderson ,3858,4747,95,123,28,46,140,106
North Carolina,Henderson ,3668,4366,69,88,25,31,66,76
North Carolina,Henderson ,2716,3310,44,44,15,23,55,51
North Carolina,Henderson ,1628,1961,15,23,8,9,28,34
North Carolina,Henderson ,1452,2186,16,37,5,10,35,33
North Carolina,Hertford ,4413,4000,6954,7479,114,66,645,337
North Carolina,Hertford ,159,165,330,354,4,1,49,43
North Carolina,Hertford ,189,174,380,368,9,4,50,29
North Carolina,Hertford ,194,167,465,453,5,3,30,29
North Carolina,Hertford ,318,252,629,571,7,5,41,26
North Carolina,Hertford ,258,196,529,503,2,2,40,20
North Carolina,Hertford ,311,209,554,422,3,3,73,66
North Carolina,Hertford ,299,185,417,383,9,3,81,24
North Carolina,Hertford ,315,205,397,398,9,4,92,26
North Carolina,Hertford ,288,217,407,359,3,5,70,19
North Carolina,Hertford ,268,166,398,406,5,2,38,10
North Carolina,Hertford ,283,239,417,470,23,7,30,11
North Carolina,Hertford ,313,324,530,583,20,4,22,9
North Carolina,Hertford ,313,355,459,619,3,1,9,8
North Carolina,Hertford ,308,312,403,494,5,5,8,1
North Carolina,Hertford ,227,295,291,376,1,4,2,7
North Carolina,Hertford ,167,193,172,281,3,9,4,3
North Carolina,Hertford ,118,165,93,205,1,2,3,1
North Carolina,Hertford ,85,181,83,234,2,2,3,5
North Carolina,Hoke ,13712,13369,9594,10000,326,491,3933,3762
North Carolina,Hoke ,1232,1127,670,656,30,36,458,438
North Carolina,Hoke ,1133,1071,698,619,40,42,496,431
North Carolina,Hoke ,947,921,649,643,22,18,445,375
North Carolina,Hoke ,667,597,700,608,17,11,287,249
North Carolina,Hoke ,662,683,616,548,25,15,215,228
North Carolina,Hoke ,1412,1315,771,664,18,47,314,328
North Carolina,Hoke ,1488,1379,714,725,37,48,359,336
North Carolina,Hoke ,1188,1191,703,701,28,58,399,428
North Carolina,Hoke ,883,819,574,643,28,35,280,262
North Carolina,Hoke ,781,711,635,690,25,25,190,156
North Carolina,Hoke ,700,706,615,707,15,20,133,153
North Carolina,Hoke ,713,727,649,778,9,27,134,122
North Carolina,Hoke ,612,655,595,639,10,32,103,137
North Carolina,Hoke ,498,552,428,527,8,33,61,55
North Carolina,Hoke ,351,399,268,352,5,16,27,28
North Carolina,Hoke ,215,227,174,197,1,14,14,15
North Carolina,Hoke ,139,165,71,168,7,8,10,6
North Carolina,Hoke ,91,124,64,135,1,6,8,15
North Carolina,Hyde ,1790,1672,771,549,9,24,281,204
North Carolina,Hyde ,66,54,26,31,0,0,15,9
North Carolina,Hyde ,96,85,25,29,3,1,24,25
North Carolina,Hyde ,104,93,27,27,0,0,39,29
North Carolina,Hyde ,89,90,18,32,0,1,25,28
North Carolina,Hyde ,90,57,55,21,0,1,12,11
North Carolina,Hyde ,82,80,76,26,1,0,18,4
North Carolina,Hyde ,117,78,85,15,3,0,31,14
North Carolina,Hyde ,123,98,84,14,1,0,32,18
North Carolina,Hyde ,132,94,56,15,0,2,23,19
North Carolina,Hyde ,126,121,45,30,0,1,29,15
North Carolina,Hyde ,118,99,44,35,0,13,15,11
North Carolina,Hyde ,127,133,43,42,0,3,7,10
North Carolina,Hyde ,154,162,57,63,0,0,4,7
North Carolina,Hyde ,150,138,60,64,0,0,1,0
North Carolina,Hyde ,100,96,25,29,0,0,1,1
North Carolina,Hyde ,64,70,22,25,0,1,1,1
North Carolina,Hyde ,34,63,15,25,0,0,3,0
North Carolina,Hyde ,18,61,8,26,1,1,1,2
North Carolina,Iredell ,74051,75494,10622,11807,2420,2580,7441,7162
North Carolina,Iredell ,3864,3631,755,708,184,185,711,638
North Carolina,Iredell ,4319,4182,765,771,168,171,710,704
North Carolina,Iredell ,4960,4697,913,884,174,188,748,791
North Carolina,Iredell ,4953,4560,813,761,131,162,668,637
North Carolina,Iredell ,4235,4002,707,678,100,124,569,576
North Carolina,Iredell ,4488,4321,903,839,256,200,531,456
North Carolina,Iredell ,4207,4128,702,807,235,308,518,454
North Carolina,Iredell ,4440,4570,613,740,296,293,589,558
North Carolina,Iredell ,4643,4730,658,723,249,220,584,546
North Carolina,Iredell ,5650,5662,707,829,182,232,512,461
North Carolina,Iredell ,5647,5776,657,770,134,137,398,376
North Carolina,Iredell ,5735,5930,694,814,133,104,323,321
North Carolina,Iredell ,4973,5051,611,792,75,88,223,227
North Carolina,Iredell ,4116,4342,437,568,44,45,136,180
North Carolina,Iredell ,3413,3925,326,436,29,59,85,102
North Carolina,Iredell ,2273,2639,178,301,14,33,77,53
